,Name,2G,3G,4G,5G,Announced,Released,Dimension,Weight,Build,Sim,Body(Other),Display Type,Display Size,Resolution,Display Protection,Display(Other),OS,Chipset,CPU,GPU,Memory(External),Memory(Internal),Main Camera,Main Camera(Features),Main Camera(Video),Front Camera,Front Camera(Features),Front Camera(Video),Speker,Headphone Jack,WiFi,Bluetooth,GPS,NFC,Radio,USB,Sensors,Battery Type,Charging,Battery Talktime,Colors,Models,SAR,SAR EU,Price,Benchmark Results,Battery Test,Popularity,Rating
217,Gionee Pioneer P4,True,True,False,False,"2014, June. Released 2014, June",Discontinued,135 x 66.5 x 9.1 mm (5.31 x 2.62 x 0.36 in),88.2 g (3.10 oz),,Dual SIM (Dual stand-by),,TFT,"4.5 inches, 55.8 cm2 (~62.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",,,Android 4.2 (Jelly Bean),Mediatek MT6582V/X,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),8GB 1GB RAM,"5 MP, AF",LED flash,Yes,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",2.1,GPS,No,"FM radio, recording",microUSB,"Accelerometer, proximity, compass","Li-Po 1800 mAh, removable",,Up to 16 h 30 min (2G) / Up to 11 h (3G),"Black, White",,0.84 W/kg (head) 0.75 W/kg (body) ,,About 100 EUR,,,"1,357,570 hits",
218,Gionee Ctrl V6L,True,True,True,False,"2014, November. Released 2014, November",Discontinued,143 x 70.7 x 6.9 mm (5.63 x 2.78 x 0.27 in),124.5 g (4.41 oz),,"Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"5.0 inches, 68.9 cm2 (~68.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,,Android 4.4.2 (KitKat),Qualcomm Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF","LED flash, panorama",720p@30fps,5 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1950 mAh, removable",,Up to 16 h 40 min (2G) / Up to 14 h (3G),"White, Blue",,,1.32 W/kg (head) 1.29 W/kg (body) ,,,,"194,313 hits",
219,Gionee Ctrl V5,True,True,False,False,"2014, Q1. Released 2014, Q1",Discontinued,134.5 x 67.7 x 8.1 mm (5.30 x 2.67 x 0.32 in),103.5 g (3.63 oz),,Dual SIM (Dual stand-by),,IPS LCD,"4.7 inches, 60.9 cm2 (~66.9% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)",,,Android 4.2 (Jelly Bean),Mediatek MT6582V/X,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",LED flash,Yes,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",2.0,GPS,No,"FM radio, recording",microUSB,"Accelerometer, proximity, compass","Li-Po 1800 mAh, removable",,Up to 14 h 30 min (2G) / Up to 10 h (3G),"Black, White",,0.45 W/kg (head) 0.57 W/kg (body) ,,About 160 EUR,,,"722,272 hits",
220,Gionee Elife S5.5,True,True,False,False,"2014, February. Released 2014, March",Discontinued,145.1 x 70.2 x 5.6 mm (5.71 x 2.76 x 0.22 in),133 g (4.69 oz),,Micro-SIM,,Super AMOLED,"5.0 inches, 68.9 cm2 (~67.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Corning Gorilla Glass 3 (front and back),,"Android 4.2 (Jelly Bean), upgradаble to 4.4.2 (KitKat), Amigo 2",Mediatek MT6592 (28 nm),Octa-core 1.7 GHz Cortex-A7,Mali-450MP4,No,16GB 2GB RAM,"13 MP, f/2.4, AF","LED flash, panorama, HDR",1080p@30fps,"5 MP, f/2.4",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR",GPS,No,"FM radio, RDS","microUSB 2.0, OTG","Accelerometer, gyro, proximity, compass","Li-Ion 2300 mAh, non-removable",,Up to 27 h (2G) / Up to 11 h (3G),"Black, white, blue, pink, purple",,,0.38 W/kg (head) 0.33 W/kg (body) ,About 270 EUR,__Basemark OS II 2.0: 567,Endurance rating 48h,"5,099,489 hits",
221,Gionee Elife E7 Mini,True,True,False,False,"2013, December. Released 2014, April",Discontinued,139.8 x 66.2 x 8.6 mm (5.50 x 2.61 x 0.34 in),142.9 g (5.01 oz),,Dual SIM,,IGZO IPS LCD,"4.7 inches, 60.9 cm2 (~65.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",,,"Android 4.2.2 (Jelly Bean), Amigo 2",Mediatek MT6592 (28 nm),Octa-core 1.7 GHz Cortex-A7,Mali-450MP4,No,16GB,"13 MP, AF","LED flash, panorama",1080p@30fps,No,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",GPS,Yes,"FM radio, recording",microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 2200 mAh, non-removable",,Up to 18 h (2G) / Up to 14 h (3G),"Black, White",,,,About 230 EUR,,,"1,416,383 hits",
222,Gionee Elife E7,True,True,True,False,2013. Released 2013,Discontinued,150.6 x 75 x 9.5 mm (5.93 x 2.95 x 0.37 in),150 g (5.29 oz),,Micro-SIM,,IPS LCD,"5.5 inches, 83.4 cm2 (~73.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Corning Gorilla Glass 3,,Android 4.2 (Jelly Bean),Qualcomm MSM8274 Snapdragon 800 (28 nm),Quad-core 2.2 GHz Krait 400/ Quad-core 2.5 GHz Krait 400,Adreno 330,No,"16GB 2GB RAM, 32GB 3GB RAM","16 MP, f/2.2, AF",LED flash,Yes,8 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP",GPS,Yes,"FM radio, recording","microUSB 2.0, OTG","Accelerometer, gyro, proximity, compass","Li-Po 2500 mAh, non-removable",,,"Black, White",,,,About 340 EUR,,,"3,868,198 hits",
223,Gionee Elife E6,True,True,False,False,2013. Released 2013,Discontinued,142.5 x 69.4 x 7.9 mm (5.61 x 2.73 x 0.31 in),-,,Micro-SIM,,IPS LCD,"5.0 inches, 68.9 cm2 (~69.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Corning Gorilla Glass 3,,Android 4.2 (Jelly Bean),,Quad-core 1.5 GHz Cortex-A7,PowerVR Series 5XT,No,32GB 2GB RAM,"13 MP, f/2.2, AF","LED flash, panorama",1080p@30fps,"5 MP, f/2.2",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 2000 mAh, non-removable",,,"Black, White",,,,About 250 EUR,,,"1,169,353 hits",
224,Gionee Elife E5,True,True,False,False,2013. Released 2013,Discontinued,137 x 69 x 6.9 mm (5.39 x 2.72 x 0.27 in),135 g (4.76 oz),,Micro-SIM,,Super AMOLED,"4.8 inches, 63.5 cm2 (~67.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~306 ppi density)",Corning Gorilla Glass 2,,Android 4.2 (Jelly Bean),,Quad-core 1.5 GHz Cortex-A7,PowerVR Series 5XT,No,16GB 1GB RAM,"8 MP, AF",LED flash,1080p@30fps,5 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2000 mAh, non-removable",,,"Black, White, Yellow",,0.73 W/kg (head) 0.94 W/kg (body) ,,About 200 EUR,,,"786,096 hits",
225,Gionee Elife E3,True,True,False,False,2013. Released 2013,Discontinued,137 x 68 x 7.9 mm (5.39 x 2.68 x 0.31 in),-,,Dual SIM (Dual stand-by),,IPS LCD,"4.7 inches, 60.9 cm2 (~65.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",,,"Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",,Quad-core 1.2 GHz Cortex-A7,PowerVR Series 5XT,microSDHC (dedicated slot),16GB 1GB RAM,"8 MP, AF","LED flash, panorama",1080p@30fps,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1800 mAh, removable",,,"Black, White, Blue, Pink",,1.06 W/kg (head) 0.88 W/kg (body) ,,About 180 EUR,,,"1,477,722 hits",
226,Gionee M2,True,True,False,False,2014. Released 2014,Discontinued,144 x 72 x 10.5 mm (5.67 x 2.83 x 0.41 in),-,,Dual SIM (Dual stand-by),,TFT,"5.0 inches, 68.9 cm2 (~66.4% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",,,Android 4.2 (Jelly Bean),,Quad-core 1.3 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 1GB RAM,8 MP,"LED flash, panorama",720p,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",GPS,No,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Ion 4200 mAh, removable",,Up to 31 h 30 min (2G) / Up to 24 h (3G),"Black, White",,,,About 130 EUR,,,"3,966,919 hits",
227,Gionee Pioneer P3,True,True,False,False,2013. Released 2013,Discontinued,129.3 x 68 x 11.1 mm (5.09 x 2.68 x 0.44 in),-,,Dual SIM (Dual stand-by),,TFT,"4.3 inches, 52.6 cm2 (~59.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",,,Android 4.2 (Jelly Bean),,Quad-core 1.3 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF","LED flash, panorama",720p,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1700 mAh, removable",,,"Black, White",,0.68 W/kg (head) 0.67 W/kg (body) ,,About 90 EUR,,,"1,372,249 hits",
228,Gionee Pioneer P2,True,True,False,False,2013. Released 2013,Discontinued,126 x 64.4 x 11.2 mm (4.96 x 2.54 x 0.44 in),-,,Dual SIM,,TFT,"4.0 inches, 45.5 cm2 (~56.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,,Android 4.2 (Jelly Bean),,Dual-core 1.3 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,5 MP,"LED flash, panorama",720p,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",GPS,No,"FM radio, recording",microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1700 mAh, removable",,,"Black, White",,1.36 W/kg (head) 0.73 W/kg (body) ,,About 70 EUR,,,"1,413,664 hits",
229,Gionee Pioneer P1,True,False,False,False,2013. Released 2013,Discontinued,113 x 61.5 x 12 mm (4.45 x 2.42 x 0.47 in),-,,Dual SIM (Dual stand-by),,TFT,"3.5 inches, 36.5 cm2 (~52.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",,,Android 2.3 (Gingerbread),,1.0 GHz Cotex-A9,,microSDHC (dedicated slot),512MB 256MB RAM,"2 MP, AF",,Yes,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",Yes,No,No,"FM radio, recording",Proprietary,"Accelerometer, proximity, compass","Li-Ion 1500 mAh, removable",,,Black,,1.44 W/kg (head) 1.35 W/kg (body) ,,About 60 EUR,,,"239,256 hits",
230,Gionee Ctrl V1,True,True,False,False,2013. Released 2013,Discontinued,123 x 63.5 x 11.2 mm (4.84 x 2.5 x 0.44 in),-,,Dual SIM (Dual stand-by),,TFT,"3.95 inches, 46.5 cm2 (~59.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~146 ppi density)",,,Android 4.0 (Ice Cream Sandwich),,1.0 GHz Cotex-A9,,microSDHC (dedicated slot),4GB 512MB RAM,2 MP,,Yes,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB,"Accelerometer, proximity, compass","Li-Ion 1700 mAh, removable",,,Cofee/Black,,1.29 W/kg (head) 0.83 W/kg (body) ,,About 90 EUR,,,"157,528 hits",
231,Gionee Ctrl V2,True,False,False,False,2013. Released 2013,Discontinued,115 x 61 x 10.8 mm (4.53 x 2.40 x 0.43 in),-,,Dual SIM (Dual stand-by),,IPS LCD,"3.5 inches, 36.5 cm2 (~52.0% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",,,Android 4.0 (Ice Cream Sandwich),,1.0 GHz Cotex-A9,,microSDHC (dedicated slot),4GB 512MB RAM,3.15 MP,,Yes,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",Yes,GPS,No,FM radio,microUSB,"Accelerometer, proximity, compass","Li-Ion 1500 mAh, removable",,,White,,1.25 W/kg (head) 1.04 W/kg (body) ,,About 60 EUR,,,"131,151 hits",
232,Gionee Ctrl V3,True,True,False,False,2013. Released 2013,Discontinued,130 x 67 x 9.8 mm (5.12 x 2.64 x 0.39 in),-,,Dual SIM (Dual stand-by),,IPS LCD,"4.3 inches, 52.6 cm2 (~60.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Corning Gorilla Glass,,Android 4.0 (Ice Cream Sandwich),,Dual-core 1.0 GHz Cortex-A9,,microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",LED flash,Yes,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB,"Accelerometer, proximity, compass","Li-Ion 1800 mAh, removable",,,Black,,0.70 W/kg (head) 0.96 W/kg (body) ,,About 100 EUR,,,"187,780 hits",
233,Gionee Ctrl V4s,True,True,False,False,2014. Released 2014,Discontinued,131 x 65 x 7.8 mm (5.16 x 2.56 x 0.31 in),-,,Dual SIM,,IPS LCD,"4.5 inches, 55.8 cm2 (~65.5% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",,,Android 4.4.2 (KitKat),,Quad-core 1.3 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF","LED flash, panorama",720p,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1800 mAh, removable",,Up to 16 h (2G) / Up to 10 h (3G),"Black, White",,0.46 W/kg (head) 0.74 W/kg (body) ,,,,,"380,738 hits",
234,Gionee Ctrl V4,True,True,False,False,2013. Released 2013,Discontinued,136 x 67 x 9.7 mm (5.35 x 2.64 x 0.38 in),-,,Dual SIM (Dual stand-by),,TFT,"4.5 inches, 55.8 cm2 (~61.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",,,Android 4.2 (Jelly Bean),,Quad-core 1.2 GHz Cortex-A7,PowerVR Series 5XT,microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",LED flash,Yes,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB,"Accelerometer, proximity, compass","Li-Ion 1800 mAh, removable",,,"Black, White",,0.63 W/kg (head) 0.48 W/kg (body) ,,About 110 EUR,,,"329,103 hits",
235,Gionee Dream D1,True,True,False,False,2013. Released 2013,Discontinued,130 x 67 x 8.6 mm (5.12 x 2.64 x 0.34 in),-,,Dual SIM (Dual stand-by),,Super AMOLED+,"4.65 inches, 59.6 cm2 (~68.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~316 ppi density)",Corning Gorilla Glass 2,,Android 4.1 (Jelly Bean),,Quad-core 1.2 GHz Cortex-A7,PowerVR Series 5XT,microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",LED flash,1080p@30fps,1 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2100 mAh, removable",,,Black,,0.64 W/kg (head) 1.01 W/kg (body) ,,About 170 EUR,,,"287,597 hits",
236,Google Pixel 9 Pro XL,True,True,True,True,"2024, August 13","Available. Released 2024, August 22",162.8 x 76.6 x 8.5 mm (6.41 x 3.02 x 0.33 in),221 g (7.80 oz),"Glass front (Gorilla Glass Victus 2), glass back (Gorilla Glass Victus 2), aluminum frame",Nano-SIM + eSIM,IP68 dust/water resistant (up to 1.5m for 30 min),"LTPO OLED, 120Hz, HDR10+, 2000 nits (HBM), 3000 nits (peak)","6.8 inches, 109.7 cm2 (~88.0% screen-to-body ratio)","1344 x 2992 pixels, 20:9 ratio (~486 ppi density)",Corning Gorilla Glass Victus 2,Always-on display,"Android 14, upgradable to Android 15, up to 7 major Android upgrades",Google Tensor G4 (4 nm),Octa-core (1x3.1 GHz Cortex-X4 & 3x2.6 GHz Cortex-A720 & 4x1.92 GHz Cortex-A520),Mali-G715 MC7,No,"128GB 16GB RAM, 256GB 16GB RAM, 512GB 16GB RAM, 1TB 16GB RAM","50 MP, f/1.7, 25mm (wide), 1/1.31"", 1.2µm, dual pixel PDAF, OIS__48 MP, f/2.8, 113mm (periscope telephoto), 1/2.55"", dual pixel PDAF, OIS, 5x optical zoom__48 MP, f/1.7, 123˚ (ultrawide), 1/2.55"", dual pixel PDAF, ","Multi-zone Laser AF, LED flash, Pixel Shift, Ultra-HDR, panorama, Best Take, Zoom Enhance","8K@30fps (via cloud-based upscaling), 4K@24/30/60fps, 1080p@24/30/60/120/240fps; gyro-EIS, OIS, 10-bit HDR","42 MP, f/2.2, 17mm (ultrawide), PDAF","HDR, panorama","4K@30/60fps, 1080p@30/60fps","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6e/7, tri-band","5.3, A2DP, LE, aptX HD","GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS, NavIC",Yes,No,USB Type-C 3.2,"Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer, thermometer (skin temperature)",Li-Ion 5060 mAh,"37W wired, PD3.0, PPS, 70% in 30 min__23W wireless (w/ Pixel Stand)__12W wireless (w/ Qi compatible charger)__Reverse wireless__Bypass charging (w/ ""Limit to 80%"" option enabled)",,"Porcelain, Rose Quartz, Hazel, Obsidian","GGX8B, GZC4K, GQ57S",,0.99 W/kg (head) 1.40 W/kg (body) ,€ 869.99 / $ 719.95 / £ 796.99,__AnTuTu: 1380138 (v10)__GeekBench: 4854 (v6)__3DMark: 2540 (Wild Life Extreme),,"2,127,792 hits",4.4
237,Google Pixel 9 Pro,True,True,True,True,"2024, August 13","Available. Released 2024, September 09",152.8 x 72 x 8.5 mm (6.02 x 2.83 x 0.33 in),199 g (7.02 oz),"Glass front (Gorilla Glass Victus 2), glass back (Gorilla Glass Victus 2), aluminum frame",Nano-SIM + eSIM,IP68 dust/water resistant (up to 1.5m for 30 min),"LTPO OLED, 120Hz, HDR10+, 2000 nits (HBM), 3000 nits (peak)","6.3 inches, 96.3 cm2 (~87.6% screen-to-body ratio)","1280 x 2856 pixels, 20:9 ratio (~495 ppi density)",Corning Gorilla Glass Victus 2,Always-on display,"Android 14, upgradable to Android 15, up to 7 major Android upgrades",Google Tensor G4 (4 nm),Octa-core (1x3.1 GHz Cortex-X4 & 3x2.6 GHz Cortex-A720 & 4x1.92 GHz Cortex-A520),Mali-G715 MC7,No,"128GB 16GB RAM, 256GB 16GB RAM, 512GB 16GB RAM, 1TB 16GB RAM","50 MP, f/1.7, 25mm (wide), 1/1.31"", 1.2µm, dual pixel PDAF, OIS__48 MP, f/2.8, 113mm (periscope telephoto), 1/2.55"", dual pixel PDAF, OIS, 5x optical zoom__48 MP, f/1.7, 123˚ (ultrawide), 1/2.55"", dual pixel PDAF","Multi-zone Laser AF, LED flash, Pixel Shift, Ultra-HDR, panorama, Best Take, Zoom Enhance","8K@30fps (via cloud-based upscaling), 4K@24/30/60fps, 1080p@24/30/60/120/240fps; gyro-EIS, OIS, 10-bit HDR","42 MP, f/2.2, 17mm (ultrawide), PDAF","HDR, panorama","4K@30/60fps, 1080p@30/60fps","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6e/7, tri-band","5.3, A2DP, LE, aptX HD","GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS, NavIC",Yes,No,USB Type-C 3.2,"Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer, thermometer (skin temperature)",Li-Ion 4700 mAh,"27W wired, PD3.0, PPS, 55% in 30 min__21W wireless (w/ Pixel Stand)__12W wireless (w/ Qi compatible charger)__Reverse wireless__Bypass charging (w/ ""Limit to 80%"" option enabled)",,"Porcelain, Rose Quartz, Hazel, Obsidian","GR83Y, GEC77, GWVK6",,0.99 W/kg (head) 1.37 W/kg (body) ,€ 875.27 / $ 669.99 / £ 686.99,"__AnTuTu: 838931 (v9), 1088917 __(v10)__GeekBench: 3850 (v5), 4728 (v6)__3DMark: 2574 (Wild Life Extreme)",,"2,454,049 hits",4.4
238,Google Pixel 9,True,True,True,True,"2024, August 13","Available. Released 2024, August 22",152.8 x 72 x 8.5 mm (6.02 x 2.83 x 0.33 in),198 g (6.98 oz),"Glass front (Gorilla Glass Victus 2), glass back (Gorilla Glass Victus 2), aluminum frame",Nano-SIM + eSIM,IP68 dust/water resistant (up to 1.5m for 30 min),"OLED, 120Hz, HDR10+, 1800 nits (HBM), 2700 nits (peak)","6.3 inches, 94.7 cm2 (~86.1% screen-to-body ratio)","1080 x 2424 pixels, 20:9 ratio (~422 ppi density)",Corning Gorilla Glass Victus 2,Always-on display,"Android 14, upgradable to Android 15, up to 7 major Android upgrades",Google Tensor G4 (4 nm),Octa-core (1x3.1 GHz Cortex-X4 & 3x2.6 GHz Cortex-A720 & 4x1.92 GHz Cortex-A520),Mali-G715 MC7,No,"128GB 12GB RAM, 256GB 12GB RAM","50 MP, f/1.7, 25mm (wide), 1/1.31"", 1.2µm, dual pixel PDAF, OIS__48 MP, f/1.7, 123˚ (ultrawide), 1/2.55"", dual pixel PDAF","Single-zone Laser AF, LED flash, Pixel Shift, Ultra-HDR, panorama, Best Take","4K@24/30/60fps, 1080p@24/30/60/120/240fps; gyro-EIS, OIS, 10-bit HDR","10.5 MP, f/2.2, 20mm (ultrawide), 1/3.1"", 1.22µm, PDAF","HDR, panorama","4K@30/60fps, 1080p@30/60fps","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6e/7, tri-band","5.3, A2DP, LE, aptX HD","GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS, NavIC",Yes,No,USB Type-C 3.2,"Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer",Li-Ion 4700 mAh,"27W wired, PD3.0, PPS, 55% in 30 min__15W wireless (w/ Pixel Stand)__12W wireless (w/ Qi compatible charger)__Reverse wireless__Bypass charging (w/ ""Limit to 80%"" option enabled)",,"Obsidian, Porcelain, Wintergreen, Peony","G2YBB, GUR25, G1B60",,0.99 W/kg (head) 1.40 W/kg (body) ,€ 673.55 / $ 557.98 / £ 509.85,__AnTuTu: 1224020 (v10)__GeekBench: 4489 (v6)__3DMark: 2587 (Wild Life Extreme),,"1,781,159 hits",4.3
239,Google Pixel 9 Pro Fold,True,True,True,True,"2024, August 13","Available. Released 2024, September 04",Unfolded: 155.2 x 150.2 x 5.1 mmFolded: 155.2 x 77.1 x 10.5 mm,257 g (9.07 oz),"Glass front (Gorilla Glass Victus 2) (folded), plastic front (unfolded), glass back (Gorilla Glass Victus 2), aluminum frame",Nano-SIM + eSIM,IPX8 water resistant,"Foldable LTPO OLED, 120Hz, HDR10+, 1600 nits (HBM), 2700 nits (peak)","8.0 inches, 207.4 cm2 (~89.0% screen-to-body ratio)","2076 x 2152 pixels, 1:1 ratio (~373 ppi density)",,"Cover display:__OLED, 120Hz, HDR, Corning Gorilla Glass Victus 2__6.3 inches, 1080 x 2424 pixels, 20:9 ratio, 422 ppi__1800 nits (HBM), 2700 nits (peak)","Android 14, upgradable to Android 15, up to 7 major Android upgrades",Google Tensor G4 (4 nm),Octa-core (1x3.1 GHz Cortex-X4 & 3x2.6 GHz Cortex-A720 & 4x1.92 GHz Cortex-A520),Mali-G715 MC7,No,"256GB 16GB RAM, 512GB 16GB RAM","48 MP, f/1.7, 25mm (wide), 1/2.0"", 0.8µm, dual pixel PDAF, OIS__10.8 MP, f/3.1, 112mm (telephoto), 1/3.2"", dual pixel PDAF, OIS, 5x optical zoom__10.5 MP, f/2.2, 127˚ (ultrawide), 1/3.4"", PDAF","Multi-zone Laser AF, LED flash, Pixel Shift, Ultra-HDR, panorama, Best Take, Zoom Enhance","4K@24/30/60fps, 1080p@24/30/60/120/240fps, 10-bit HDR, gyro-EIS, OIS","10 MP, f/2.2, 23mm (wide), 1/3.94"", PDAF__Cover camera:__10 MP, f/2.2, 23mm (wide), 1/3.94"", PDAF","HDR, panorama","4K@30/60fps, 1080p@30/60fps","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6e/7, tri-band","5.3, A2DP, LE, aptX HD","GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS, NavIC",Yes,No,USB Type-C 3.2,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer",4650 mAh,"21W wired__7.5W wireless__Bypass charging (w/ ""Limit to 80%"" option enabled)",,"Obsidian, Porcelain","GGH2X, GC15S",,0.98 W/kg (head) 1.39 W/kg (body) ,"€ 1,607.56 / $ 1,249.95 / £ 1,316.53",__AnTuTu: 1222228 (v10)__GeekBench: 4783 (v6)__3DMark: 2620 (Wild Life Extreme),,"577,920 hits",4.2
